pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank
41.827,-87.649,21.43,24.72,21.47,32.38,39.09,60.91,7.65,66.55,25.8,42872,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,5.8200000000000038,7.230000000000004,-18.509999999999998,-1.8199999999999967,220
41.868,-87.643,20.93,33.55,28.09,17.43,26.53,73.47,35.14,46.63,18.23,396965,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.129999999999999,-5.3299999999999983,8.98,-1.8266666666666656,221
41.861,-87.631,26.55,28.19,26.51,18.75,32.79,67.21,27.45,56.6,15.96,67360,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.8099999999999987,0.92999999999999972,1.2899999999999991,-1.8633333333333333,222
41.912,-87.699,25.45,23.64,33.35,17.56,40.18,59.82,21.12,68.87,10.01,10919,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.0,8.32,-5.0399999999999991,-1.9066666666666663,223
41.927,-87.766,30.96,25.41,17.59,26.04,29.62,70.38,23.08,56.92,20.0,547719,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.51999999999999957,-2.2399999999999984,-3.0800000000000018,-1.9466666666666665,224
41.916,-87.704,21.96,20.0,38.7,19.34,39.83,60.17,19.45,71.44,9.11,11851,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.2199999999999989,7.9699999999999989,-6.7100000000000009,-1.986666666666667,225
41.954,-87.723,28.93,23.99,17.67,29.41,29.45,70.55,19.33,60.19,20.48,486347,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,2.8500000000000014,-2.41,-6.8300000000000018,-2.1300000000000003,226
41.95,-87.684,21.92,23.88,32.37,21.84,36.24,63.76,20.08,66.36,13.57,61380,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.7199999999999989,4.3800000000000026,-6.0800000000000018,-2.1399999999999992,227
41.975,-87.688,29.78,25.14,17.0,28.08,28.44,71.56,21.63,58.7,19.67,349652,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.5199999999999996,-3.4199999999999982,-4.5300000000000011,-2.1433333333333331,228
41.956,-87.701,29.54,22.17,24.5,23.78,39.33,60.67,14.9,70.37,14.73,21439,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.7799999999999976,7.4699999999999989,-11.26,-2.1899999999999995,229
41.792,-87.618,29.11,24.23,18.26,28.4,29.31,70.69,20.23,52.14,27.63,205315,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.8399999999999999,-2.5500000000000007,-5.93,-2.2133333333333334,230
41.762,-87.573,29.72,24.0,18.1,28.18,29.45,70.55,20.28,45.86,33.86,545614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.620000000000001,-2.41,-5.879999999999999,-2.2233333333333327,231
41.791,-87.583,19.76,41.82,24.74,13.68,32.9,67.1,31.19,37.59,31.22,150222,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.879999999999999,1.0399999999999991,5.0300000000000011,-2.2699999999999996,232
41.856,-87.649,22.56,27.76,27.12,22.56,37.12,62.88,18.09,66.0,15.91,37475,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.0,5.259999999999998,-8.07,-2.2700000000000009,233
41.979,-87.658,25.7,28.63,28.49,17.18,34.03,65.97,26.53,54.15,19.32,48015,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.379999999999999,2.1700000000000017,0.370000000000001,-2.2799999999999989,234
41.9,-87.721,29.79,24.21,17.78,28.22,29.53,70.47,19.92,62.1,17.98,477280,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.6600000000000001,-2.3299999999999983,-6.2399999999999984,-2.3033333333333323,235
41.97,-87.76,20.32,22.74,24.65,32.3,31.41,68.59,13.89,61.25,24.87,51436,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,5.7399999999999984,-0.44999999999999929,-12.27,-2.3266666666666667,236
41.891,-87.756,29.43,24.37,17.67,28.53,28.85,71.15,20.2,57.61,22.19,920419,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.9700000000000024,-3.009999999999998,-5.9600000000000009,-2.3333333333333321,237
41.795,-87.696,31.44,25.56,17.83,25.17,29.42,70.58,22.67,54.23,23.1,208408,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.389999999999997,-2.4399999999999977,-3.4899999999999984,-2.4399999999999977,238
41.879,-87.73,29.41,25.11,18.12,27.36,28.77,71.23,21.08,56.84,22.07,275764,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,0.80000000000000071,-3.09,-5.0800000000000018,-2.456666666666667,239
41.921,-87.705,22.27,23.18,35.27,19.29,42.16,57.84,15.62,73.79,10.59,32185,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.27,10.299999999999997,-10.540000000000001,-2.5033333333333343,240
41.857,-87.62,22.64,23.56,18.04,35.77,32.91,67.09,8.17,45.67,46.16,225851,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,9.2100000000000044,1.0499999999999972,-17.990000000000002,-2.5766666666666667,241
41.836,-87.649,29.43,24.92,19.21,26.43,30.14,69.86,20.26,55.6,24.14,274703,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.129999999999999,-1.7199999999999989,-5.8999999999999986,-2.5833333333333321,242
41.965,-87.677,17.87,29.5,35.55,17.08,32.62,67.38,26.99,60.57,12.44,76718,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.48,0.759999999999998,0.82999999999999829,-2.6300000000000012,243
41.985,-87.805,28.24,25.16,18.54,28.06,30.08,69.92,18.5,58.41,23.09,249120,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.5,-1.7800000000000011,-7.66,-2.6466666666666669,244
41.892,-87.684,24.7,23.88,30.3,21.12,37.25,62.75,18.21,71.77,10.02,28596,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.4399999999999977,5.3900000000000006,-7.9499999999999993,-2.6666666666666656,245
41.74,-87.616,26.73,24.67,19.34,29.25,28.68,71.32,18.59,53.76,27.65,398572,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,2.6900000000000013,-3.1799999999999997,-7.57,-2.6866666666666661,246
41.885,-87.684,23.81,27.82,21.95,26.42,29.43,70.57,20.64,67.02,12.34,89905,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.13999999999999702,-2.4299999999999997,-5.52,-2.6966666666666654,247
41.943,-87.641,26.64,25.16,31.57,16.63,38.57,61.43,21.19,65.95,12.86,125404,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.93,6.7100000000000009,-4.9699999999999989,-2.7299999999999991,248
41.924,-87.735,31.68,25.09,17.42,25.81,29.44,70.56,21.12,62.46,16.42,169960,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.75,-2.4199999999999982,-5.0399999999999991,-2.7366666666666659,249
41.964,-87.652,27.64,29.15,26.64,16.57,34.76,65.24,25.01,61.04,13.95,89013,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.9899999999999984,2.8999999999999986,-1.1499999999999986,-2.7466666666666661,250
41.994,-87.665,27.08,27.03,26.29,19.59,34.52,65.48,22.0,48.5,29.49,90811,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.9699999999999989,2.6600000000000037,-4.16,-2.8233333333333319,251
41.926,-87.722,30.09,23.54,26.31,20.06,37.94,62.06,17.73,69.22,13.05,16757,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.5,6.0799999999999983,-8.43,-2.9500000000000006,252
41.907,-87.69,26.61,24.2,31.01,18.18,37.91,62.09,19.63,70.23,10.15,60271,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.379999999999999,6.0499999999999972,-6.5300000000000011,-2.9533333333333345,253
42.016,-87.7,29.97,31.42,17.14,21.47,26.91,73.09,27.18,47.05,25.77,33137,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.09,-4.9499999999999993,1.0199999999999996,-3.0066666666666664,254
41.897,-87.699,24.59,21.9,32.71,20.8,37.97,62.03,16.78,73.12,10.11,11845,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.759999999999998,6.1099999999999994,-9.379999999999999,-3.0099999999999993,255
41.879,-87.706,29.84,25.29,18.4,26.47,28.63,71.37,20.25,57.4,22.34,333102,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.089999999999999858,-3.2300000000000004,-5.91,-3.0766666666666667,256
41.777,-87.642,28.58,25.46,18.18,27.77,28.32,71.68,19.12,54.07,26.81,356356,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.2100000000000009,-3.5399999999999991,-7.0399999999999991,-3.1233333333333326,257
41.958,-87.692,19.9,22.86,36.15,21.09,35.88,64.12,18.11,67.66,14.23,24238,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.4699999999999989,4.0200000000000031,-8.05,-3.1666666666666656,258
41.793,-87.724,31.35,27.11,18.67,22.87,28.0,72.0,24.14,52.19,23.67,108620,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.6899999999999977,-3.8599999999999994,-2.0199999999999996,-3.1899999999999991,259
41.817,-87.699,31.34,25.28,17.28,26.1,28.22,71.78,20.62,57.68,21.7,273603,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.4599999999999973,-3.6400000000000006,-5.5399999999999991,-3.2133333333333325,260
41.859,-87.617,23.84,30.54,26.03,19.59,33.78,66.22,21.46,61.66,16.88,1104545,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.9699999999999989,1.9200000000000017,-4.6999999999999993,-3.2499999999999987,261
41.962,-87.645,25.24,28.65,29.3,16.81,35.78,64.22,22.16,65.13,12.71,172325,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.75,3.9200000000000017,-4.0,-3.276666666666666,262
41.967,-87.694,22.57,22.26,35.22,19.96,38.13,61.87,16.47,65.99,17.55,30611,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.5999999999999979,6.2700000000000031,-9.6900000000000013,-3.3399999999999985,263
41.936,-87.681,26.79,25.18,31.06,16.97,36.83,63.17,20.64,67.73,11.63,35189,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.59,4.9699999999999989,-5.52,-3.3800000000000003,264
41.892,-87.689,24.7,21.19,35.74,18.37,35.11,64.89,20.91,70.26,8.83,32796,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.1899999999999977,3.25,-5.25,-3.3966666666666661,265
41.972,-87.686,22.66,22.84,37.09,17.41,38.96,61.04,17.93,61.83,20.23,21456,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.1499999999999986,7.1000000000000014,-8.23,-3.4266666666666659,266
41.954,-87.763,31.56,24.96,17.81,25.67,29.25,70.75,19.37,55.99,24.64,438275,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.889999999999997,-2.6099999999999994,-6.7899999999999991,-3.4299999999999984,267
41.901,-87.694,26.53,24.71,27.82,20.94,35.97,64.03,17.31,72.44,10.24,100667,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.6199999999999974,4.1099999999999994,-8.8500000000000014,-3.4533333333333331,268
42.006,-87.668,29.64,26.64,24.46,19.26,32.54,67.46,22.36,46.13,31.51,79198,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.2999999999999972,0.67999999999999972,-3.8000000000000007,-3.4733333333333327,269
41.874,-87.664,21.85,24.25,17.97,35.93,27.37,72.63,10.68,50.37,38.95,1247360,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,9.370000000000001,-4.4899999999999984,-15.48,-3.5333333333333328,270
41.987,-87.665,27.28,27.33,27.19,18.2,34.6,65.4,21.15,54.13,24.72,90831,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.36,2.740000000000002,-5.0100000000000016,-3.543333333333333,271
41.839,-87.714,30.35,25.76,17.84,26.05,28.53,71.47,19.28,58.08,22.63,467183,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.509999999999998,-3.3299999999999983,-6.879999999999999,-3.5733333333333319,272
41.979,-87.771,29.68,24.78,17.56,27.98,28.97,71.03,16.7,60.68,22.62,199330,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.4200000000000017,-2.8900000000000006,-9.46,-3.6433333333333331,273
41.813,-87.618,30.61,26.22,18.45,24.72,28.37,71.63,20.55,52.06,27.39,381587,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.8399999999999999,-3.4899999999999984,-5.6099999999999994,-3.6466666666666661,274
41.835,-87.619,29.61,26.32,19.38,24.68,28.98,71.02,19.95,50.7,29.35,307168,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.879999999999999,-2.879999999999999,-6.2100000000000009,-3.6566666666666663,275
41.824,-87.602,31.17,24.79,17.58,26.47,29.01,70.99,18.02,52.55,29.43,86223,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.089999999999999858,-2.8499999999999979,-8.14,-3.6933333333333329,276
41.912,-87.695,21.98,24.86,36.04,17.13,36.32,63.68,20.01,70.68,9.31,9796,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.43,4.4600000000000009,-6.1499999999999986,-3.7066666666666657,277
41.973,-87.679,24.18,28.05,31.27,16.49,34.72,65.28,22.18,59.59,18.24,87671,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.07,2.8599999999999994,-3.9800000000000004,-3.7300000000000004,278
41.856,-87.669,35.53,23.77,21.22,19.48,35.88,64.12,17.9,68.2,13.9,47947,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.0799999999999983,4.0200000000000031,-8.2600000000000016,-3.7733333333333321,279
41.978,-87.82,25.8,26.24,26.78,21.18,31.01,68.99,20.99,51.59,27.42,16835,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.379999999999999,-0.84999999999999787,-5.1700000000000017,-3.7999999999999994,280
41.895,-87.62,27.58,32.75,25.73,13.94,24.95,75.05,34.2,44.72,21.08,694955,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.62,-6.91,8.0400000000000027,-3.8299999999999996,281
41.93,-87.724,26.56,25.47,30.07,17.9,36.88,63.12,18.27,68.3,13.43,35852,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.66,5.0200000000000031,-7.8900000000000006,-3.8433333333333324,282
41.967,-87.652,28.76,29.14,26.43,15.67,33.95,66.05,23.39,60.29,16.32,40186,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.889999999999999,2.0900000000000034,-2.7699999999999996,-3.8566666666666651,283
41.744,-87.656,29.84,25.26,18.22,26.68,28.82,71.18,17.25,55.43,27.32,489779,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,0.120000000000001,-3.0399999999999991,-8.91,-3.9433333333333329,284
41.959,-87.738,18.94,22.86,32.27,25.93,33.43,66.57,12.82,62.18,25.01,26240,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.629999999999999,1.5700000000000003,-13.34,-4.1333333333333329,285
41.983,-87.658,27.9,29.76,24.39,17.95,35.38,64.62,18.66,58.12,23.21,14397,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.61,3.5200000000000031,-7.5,-4.1966666666666654,286
41.83,-87.673,28.56,27.09,20.17,24.17,28.61,71.39,19.21,59.44,21.36,143896,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.389999999999997,-3.25,-6.9499999999999993,-4.1966666666666654,286
41.98,-87.652,26.45,28.1,29.68,15.77,34.76,65.24,21.45,57.99,20.55,48363,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.79,2.8999999999999986,-4.7100000000000009,-4.2,288
41.809,-87.659,29.44,26.74,18.11,25.72,27.83,72.17,18.4,56.68,24.92,350836,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.83999999999999986,-4.0300000000000011,-7.7600000000000016,-4.2100000000000009,289
41.811,-87.726,27.46,26.85,19.69,26.0,26.85,73.15,18.75,56.22,25.03,138296,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.55999999999999872,-5.009999999999998,-7.41,-4.3266666666666653,290
41.772,-87.696,31.58,25.22,16.87,26.33,28.72,71.28,16.39,58.71,24.91,372644,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.23000000000000043,-3.1400000000000006,-9.77,-4.38,291
41.908,-87.695,30.79,24.81,28.21,16.19,33.57,66.43,21.66,67.54,10.81,24787,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.369999999999997,1.7100000000000009,-4.5,-4.3866666666666658,292
42.016,-87.68,37.32,27.32,19.43,15.92,29.11,70.89,26.37,44.92,28.71,57050,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.639999999999999,-2.75,0.21000000000000085,-4.3933333333333326,293
41.77,-87.727,31.25,26.03,17.77,24.95,28.38,71.62,18.0,57.69,24.3,184012,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.6099999999999994,-3.4800000000000004,-8.16,-4.416666666666667,294
41.741,-87.551,30.37,26.86,18.68,24.09,27.94,72.06,19.08,47.0,33.91,255702,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.4699999999999989,-3.9199999999999982,-7.0800000000000018,-4.4899999999999993,295
41.984,-87.724,28.71,28.39,19.61,23.29,27.23,72.77,20.53,56.2,23.28,133000,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.2699999999999996,-4.629999999999999,-5.629999999999999,-4.5099999999999989,296
41.907,-87.685,20.1,26.84,35.06,17.99,34.27,65.73,18.75,71.36,9.89,35200,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.57,2.4100000000000037,-7.41,-4.5233333333333325,297
41.965,-87.772,40.49,20.56,16.88,22.07,33.24,66.76,15.68,51.98,32.34,12025,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.4899999999999984,1.3800000000000026,-10.48,-4.5299999999999985,298
41.707,-87.623,28.87,24.87,18.4,27.86,27.84,72.16,15.15,50.3,34.54,467877,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.3000000000000007,-4.02,-11.01,-4.5766666666666662,299
41.961,-87.752,28.56,25.19,23.32,22.93,34.58,65.42,13.22,56.1,30.68,50956,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.629999999999999,2.7199999999999989,-12.94,-4.6166666666666663,300
41.783,-87.608,26.54,30.38,33.8,9.28,23.28,76.72,38.13,43.33,18.53,37338,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.28,-8.5799999999999983,11.970000000000002,-4.629999999999999,301
41.929,-87.798,34.15,24.93,16.96,23.95,28.47,71.53,18.27,58.74,22.99,82358,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.6099999999999994,-3.3900000000000006,-7.8900000000000006,-4.63,302
41.991,-87.657,31.71,26.86,25.98,15.46,33.58,66.42,21.43,51.8,26.77,54598,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.099999999999998,1.7199999999999989,-4.73,-4.7033333333333331,303
42.005,-87.663,33.76,24.6,23.42,18.22,35.75,64.25,16.43,45.05,38.52,35172,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.34,3.8900000000000006,-9.73,-4.7266666666666666,304
42.016,-87.667,34.11,27.18,20.33,18.38,30.08,69.92,21.94,43.66,34.4,60153,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.18,-1.7800000000000011,-4.2199999999999989,-4.7266666666666666,304
41.879,-87.685,23.37,37.09,31.96,7.57,30.32,69.68,32.45,55.79,11.75,12846,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.99,-1.5399999999999991,6.2900000000000027,-4.7466666666666653,306
41.956,-87.713,34.69,23.62,22.81,18.88,37.42,62.58,13.74,68.89,17.37,16510,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.68,5.5600000000000023,-12.42,-4.8466666666666658,307
41.776,-87.667,29.6,26.45,18.73,25.22,27.62,72.38,17.18,55.82,27.0,375647,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.3399999999999999,-4.2399999999999984,-8.98,-4.8533333333333326,308
41.96,-87.702,30.12,24.78,27.79,17.31,36.31,63.69,16.37,68.84,14.79,22930,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.25,4.4500000000000028,-9.79,-4.8633333333333324,309
41.95,-87.731,19.67,26.68,35.4,18.25,37.85,62.15,13.51,72.4,14.1,25327,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.3099999999999987,5.990000000000002,-12.65,-4.9899999999999993,310
41.957,-87.723,28.44,26.31,24.81,20.44,34.5,65.5,14.59,63.04,22.37,38614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.1199999999999974,2.6400000000000006,-11.57,-5.0166666666666657,311
41.957,-87.731,29.74,24.85,25.13,20.28,37.41,62.59,11.81,65.34,22.85,26420,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.2799999999999976,5.5499999999999972,-14.35,-5.0266666666666664,312
41.993,-87.657,30.96,27.93,25.0,16.11,34.16,65.84,19.16,52.38,28.47,38060,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.45,2.2999999999999972,-7.0,-5.0500000000000007,313
41.95,-87.723,20.35,26.05,34.95,18.65,36.3,63.7,14.32,70.35,15.33,15284,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.91,4.4399999999999977,-11.84,-5.1033333333333344,314
41.95,-87.702,27.96,25.98,27.82,18.25,35.72,64.28,15.14,70.75,14.11,45747,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.3099999999999987,3.8599999999999994,-11.02,-5.1566666666666663,315
41.947,-87.806,33.12,25.95,17.63,23.3,28.8,71.2,17.0,56.97,26.03,246010,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.259999999999998,-3.0599999999999987,-9.16,-5.1599999999999993,316
41.985,-87.658,34.73,27.24,21.53,16.5,34.21,65.79,18.37,56.37,25.26,22271,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.059999999999999,2.3500000000000014,-7.7899999999999991,-5.1666666666666652,317
41.802,-87.632,12.62,30.01,39.16,18.22,28.35,71.65,22.48,66.91,10.61,22219,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.34,-3.509999999999998,-3.6799999999999997,-5.1766666666666659,318
41.935,-87.635,16.74,32.33,39.39,11.54,35.64,64.36,21.86,68.47,9.67,29997,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.02,3.7800000000000011,-4.3000000000000007,-5.18,319
41.806,-87.587,31.03,26.98,27.89,14.09,28.13,71.87,26.73,48.76,24.51,102769,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.469999999999999,-3.7300000000000004,0.57000000000000028,-5.21,320
41.989,-87.657,31.3,26.78,26.19,15.73,36.77,63.23,16.39,56.86,26.75,34912,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.829999999999998,4.9100000000000037,-9.77,-5.2299999999999978,321
41.97,-87.713,32.78,28.34,20.82,18.06,33.99,66.01,16.71,58.18,25.11,32430,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.5,2.1300000000000026,-9.45,-5.2733333333333325,322
41.792,-87.611,30.07,30.13,23.06,16.73,29.46,70.54,22.52,53.19,24.29,24609,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.8299999999999983,-2.3999999999999986,-3.6400000000000006,-5.2899999999999991,323
41.73,-87.573,29.63,27.06,18.98,24.32,27.54,72.46,16.76,49.37,33.87,129422,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.2399999999999984,-4.32,-9.3999999999999986,-5.3199999999999994,324
41.69,-87.669,27.44,28.31,20.02,24.23,28.63,71.37,15.45,48.7,35.85,209301,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.3299999999999983,-3.2300000000000004,-10.71,-5.4233333333333329,325
41.713,-87.675,26.6,28.62,21.13,23.65,29.57,70.43,14.93,49.49,35.59,135060,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.91,-2.2899999999999991,-11.23,-5.4766666666666666,326
41.973,-87.65,28.93,27.49,27.42,16.16,33.24,66.76,18.73,61.92,19.34,106997,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.399999999999999,1.3800000000000026,-7.43,-5.4833333333333316,327
42.016,-87.687,42.86,29.53,15.88,11.73,27.15,72.85,29.17,47.59,23.24,22827,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.829999999999998,-4.7100000000000009,3.0100000000000016,-5.5099999999999989,328
41.919,-87.721,34.45,25.22,23.15,17.19,34.13,65.87,16.61,71.37,12.02,9676,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.3699999999999974,2.2700000000000031,-9.55,-5.549999999999998,329
41.717,-87.649,29.61,26.64,19.05,24.7,28.52,71.48,14.68,53.13,32.18,265667,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.8599999999999994,-3.34,-11.48,-5.56,330
42.005,-87.659,24.22,30.3,26.68,18.8,31.8,68.2,17.2,45.85,36.95,65617,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.759999999999998,-0.059999999999998721,-8.96,-5.5933333333333328,331
41.908,-87.744,14.03,42.11,28.95,14.91,27.84,72.16,24.94,64.05,11.02,14841,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.649999999999999,-4.02,-1.2199999999999989,-5.629999999999999,332
42.009,-87.673,33.38,32.78,20.97,12.88,31.52,68.48,23.25,42.88,33.87,64358,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.679999999999998,-0.33999999999999986,-2.91,-5.6433333333333335,333
