pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank,signature,cluster_lat,cluster_lon,cluster_lat_500m,cluster_lon_500m,cluster_lat_400m,cluster_lon_400m
41.817,-87.699,31.34,25.28,17.28,26.1,28.22,71.78,20.62,57.68,21.7,273603,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.4599999999999973,-3.640000000000001,-5.539999999999999,-3.2133333333333325,260,Commuter Zone,41.82,-87.7,41.815,-87.7,41.816,-87.7
41.859,-87.617,23.84,30.54,26.03,19.59,33.78,66.22,21.46,61.66,16.88,1104545,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.969999999999999,1.9200000000000017,-4.699999999999999,-3.2499999999999987,261,Leans Commuter Zone,41.86,-87.62,41.86,-87.615,41.86,-87.616
41.962,-87.645,25.24,28.65,29.3,16.81,35.78,64.22,22.16,65.13,12.71,172325,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.75,3.9200000000000017,-4.0,-3.276666666666666,262,Leans Commuter Zone,41.96,-87.64,41.96,-87.645,41.96,-87.644
41.967,-87.694,22.57,22.26,35.22,19.96,38.13,61.87,16.47,65.99,17.55,30611,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.599999999999998,6.270000000000003,-9.69,-3.3399999999999985,263,Leans Commuter Zone,41.97,-87.69,41.965,-87.69500000000001,41.968,-87.696
41.936,-87.681,26.79,25.18,31.06,16.97,36.83,63.17,20.64,67.73,11.63,35189,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.59,4.969999999999999,-5.52,-3.3800000000000003,264,Leans Commuter Zone,41.94,-87.68,41.935,-87.68,41.936,-87.68
41.892,-87.689,24.7,21.19,35.74,18.37,35.11,64.89,20.91,70.26,8.83,32796,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.189999999999996,3.25,-5.25,-3.396666666666666,265,Leans Commuter Zone,41.89,-87.69,41.89,-87.69,41.892,-87.688
41.972,-87.686,22.66,22.84,37.09,17.41,38.96,61.04,17.93,61.83,20.23,21456,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.149999999999999,7.100000000000001,-8.23,-3.4266666666666654,266,Leans Commuter Zone,41.97,-87.69,41.97,-87.685,41.972,-87.688
41.954,-87.763,31.56,24.96,17.81,25.67,29.25,70.75,19.37,55.99,24.64,438275,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.889999999999997,-2.6099999999999994,-6.789999999999999,-3.4299999999999984,267,Commuter Zone,41.95,-87.76,41.955,-87.765,41.952,-87.764
41.901,-87.694,26.53,24.71,27.82,20.94,35.97,64.03,17.31,72.44,10.24,100667,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.6199999999999966,4.11,-8.850000000000001,-3.4533333333333327,268,Leans Commuter Zone,41.9,-87.69,41.9,-87.69500000000001,41.9,-87.696
42.006,-87.668,29.64,26.64,24.46,19.26,32.54,67.46,22.36,46.13,31.51,79198,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.299999999999997,0.6799999999999997,-3.8000000000000007,-3.4733333333333327,269,Leans Commuter Zone,42.01,-87.67,42.005,-87.67,42.008,-87.668
41.874,-87.664,21.85,24.25,17.97,35.93,27.37,72.63,10.68,50.37,38.95,1247360,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,9.37,-4.489999999999998,-15.48,-3.5333333333333328,270,Leans Commuter Zone,41.87,-87.66,41.875,-87.665,41.872,-87.664
41.987,-87.665,27.28,27.33,27.19,18.2,34.6,65.4,21.15,54.13,24.72,90831,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.36,2.740000000000002,-5.010000000000002,-3.543333333333333,271,Leans Commuter Zone,41.99,-87.66,41.985,-87.665,41.988,-87.664
41.839,-87.714,30.35,25.76,17.84,26.05,28.53,71.47,19.28,58.08,22.63,467183,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.509999999999998,-3.3299999999999983,-6.879999999999999,-3.573333333333332,272,Commuter Zone,41.84,-87.71,41.84,-87.715,41.84,-87.712
41.979,-87.771,29.68,24.78,17.56,27.98,28.97,71.03,16.7,60.68,22.62,199330,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.4200000000000017,-2.890000000000001,-9.46,-3.6433333333333326,273,Leans Commuter Zone,41.98,-87.77,41.980000000000004,-87.77,41.980000000000004,-87.772
41.813,-87.618,30.61,26.22,18.45,24.72,28.37,71.63,20.55,52.06,27.39,381587,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.84,-3.4899999999999984,-5.61,-3.6466666666666656,274,Commuter Zone,41.81,-87.62,41.815,-87.62,41.812,-87.616
41.835,-87.619,29.61,26.32,19.38,24.68,28.98,71.02,19.95,50.7,29.35,307168,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.879999999999999,-2.879999999999999,-6.210000000000001,-3.6566666666666654,275,Commuter Zone,41.84,-87.62,41.835,-87.62,41.836,-87.62
41.824,-87.602,31.17,24.79,17.58,26.47,29.01,70.99,18.02,52.55,29.43,86223,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.0899999999999998,-2.8499999999999974,-8.14,-3.693333333333333,276,Commuter Zone,41.82,-87.6,41.825,-87.60000000000001,41.824,-87.60000000000001
41.912,-87.695,21.98,24.86,36.04,17.13,36.32,63.68,20.01,70.68,9.31,9796,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.43,4.460000000000001,-6.1499999999999995,-3.7066666666666657,277,Leans Commuter Zone,41.91,-87.7,41.910000000000004,-87.69500000000001,41.912,-87.696
41.973,-87.679,24.18,28.05,31.27,16.49,34.72,65.28,22.18,59.59,18.24,87671,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.07,2.8599999999999994,-3.98,-3.73,278,Leans Commuter Zone,41.97,-87.68,41.975,-87.68,41.972,-87.68
41.856,-87.669,35.53,23.77,21.22,19.48,35.88,64.12,17.9,68.2,13.9,47947,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.079999999999998,4.020000000000003,-8.260000000000002,-3.773333333333332,279,Leans Commuter Zone,41.86,-87.67,41.855000000000004,-87.67,41.856,-87.668
41.978,-87.82,25.8,26.24,26.78,21.18,31.01,68.99,20.99,51.59,27.42,16835,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.379999999999999,-0.8499999999999978,-5.170000000000002,-3.8,280,Commuter Zone,41.98,-87.82,41.980000000000004,-87.82000000000001,41.976,-87.82000000000001
41.895,-87.62,27.58,32.75,25.73,13.94,24.95,75.05,34.2,44.72,21.08,694955,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.62,-6.91,8.040000000000001,-3.83,281,Mixed/Other,41.9,-87.62,41.895,-87.62,41.896,-87.62
41.93,-87.724,26.56,25.47,30.07,17.9,36.88,63.12,18.27,68.3,13.43,35852,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.66,5.020000000000003,-7.89,-3.843333333333333,282,Leans Commuter Zone,41.93,-87.72,41.93,-87.72500000000001,41.928000000000004,-87.724
41.967,-87.652,28.76,29.14,26.43,15.67,33.95,66.05,23.39,60.29,16.32,40186,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.89,2.0900000000000034,-2.77,-3.8566666666666647,283,Leans Commuter Zone,41.97,-87.65,41.965,-87.65,41.968,-87.652
41.744,-87.656,29.84,25.26,18.22,26.68,28.82,71.18,17.25,55.43,27.32,489779,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,0.120000000000001,-3.039999999999999,-8.91,-3.943333333333333,284,Leans Commuter Zone,41.74,-87.66,41.745,-87.655,41.744,-87.656
41.959,-87.738,18.94,22.86,32.27,25.93,33.43,66.57,12.82,62.18,25.01,26240,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.629999999999999,1.5700000000000005,-13.34,-4.133333333333333,285,Leans Commuter Zone,41.96,-87.74,41.96,-87.74,41.96,-87.736
41.983,-87.658,27.9,29.76,24.39,17.95,35.38,64.62,18.66,58.12,23.21,14397,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.61,3.520000000000003,-7.5,-4.196666666666665,286,Leans Commuter Zone,41.98,-87.66,41.985,-87.66,41.984,-87.656
41.83,-87.673,28.56,27.09,20.17,24.17,28.61,71.39,19.21,59.44,21.36,143896,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.389999999999997,-3.25,-6.949999999999999,-4.196666666666665,286,Commuter Zone,41.83,-87.67,41.83,-87.675,41.832,-87.672
41.98,-87.652,26.45,28.1,29.68,15.77,34.76,65.24,21.45,57.99,20.55,48363,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.79,2.8999999999999986,-4.710000000000001,-4.2,288,Leans Commuter Zone,41.98,-87.65,41.980000000000004,-87.65,41.980000000000004,-87.652
41.809,-87.659,29.44,26.74,18.11,25.72,27.83,72.17,18.4,56.68,24.92,350836,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.8399999999999997,-4.030000000000001,-7.760000000000002,-4.210000000000001,289,Commuter Zone,41.81,-87.66,41.81,-87.66,41.808,-87.66
41.811,-87.726,27.46,26.85,19.69,26.0,26.85,73.15,18.75,56.22,25.03,138296,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.5599999999999987,-5.009999999999998,-7.41,-4.326666666666664,290,Commuter Zone,41.81,-87.73,41.81,-87.72500000000001,41.812,-87.72800000000001
41.772,-87.696,31.58,25.22,16.87,26.33,28.72,71.28,16.39,58.71,24.91,372644,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-0.2300000000000004,-3.140000000000001,-9.77,-4.38,291,Commuter Zone,41.77,-87.7,41.77,-87.69500000000001,41.772,-87.696
41.908,-87.695,30.79,24.81,28.21,16.19,33.57,66.43,21.66,67.54,10.81,24787,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.369999999999996,1.7100000000000009,-4.5,-4.386666666666666,292,Leans Commuter Zone,41.91,-87.7,41.910000000000004,-87.69500000000001,41.908,-87.696
42.016,-87.68,37.32,27.32,19.43,15.92,29.11,70.89,26.37,44.92,28.71,57050,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.64,-2.75,0.2100000000000008,-4.393333333333333,293,Leans Commuter Zone,42.02,-87.68,42.015,-87.68,42.016,-87.68
41.77,-87.727,31.25,26.03,17.77,24.95,28.38,71.62,18.0,57.69,24.3,184012,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.6099999999999994,-3.4800000000000004,-8.16,-4.416666666666667,294,Commuter Zone,41.77,-87.73,41.77,-87.72500000000001,41.768,-87.72800000000001
41.741,-87.551,30.37,26.86,18.68,24.09,27.94,72.06,19.08,47.0,33.91,255702,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.469999999999999,-3.9199999999999986,-7.080000000000002,-4.489999999999999,295,Commuter Zone,41.74,-87.55,41.74,-87.55,41.74,-87.552
41.984,-87.724,28.71,28.39,19.61,23.29,27.23,72.77,20.53,56.2,23.28,133000,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.27,-4.629999999999999,-5.629999999999999,-4.509999999999999,296,Commuter Zone,41.98,-87.72,41.985,-87.72500000000001,41.984,-87.724
41.907,-87.685,20.1,26.84,35.06,17.99,34.27,65.73,18.75,71.36,9.89,35200,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.57,2.410000000000004,-7.41,-4.5233333333333325,297,Leans Commuter Zone,41.91,-87.68,41.905,-87.685,41.908,-87.684
41.965,-87.772,40.49,20.56,16.88,22.07,33.24,66.76,15.68,51.98,32.34,12025,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.489999999999998,1.3800000000000026,-10.48,-4.529999999999999,298,Leans Commuter Zone,41.96,-87.77,41.965,-87.77,41.964,-87.772
41.707,-87.623,28.87,24.87,18.4,27.86,27.84,72.16,15.15,50.3,34.54,467877,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.3000000000000007,-4.02,-11.01,-4.576666666666665,299,Leans Commuter Zone,41.71,-87.62,41.705,-87.625,41.708,-87.624
41.961,-87.752,28.56,25.19,23.32,22.93,34.58,65.42,13.22,56.1,30.68,50956,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.629999999999999,2.719999999999999,-12.94,-4.616666666666665,300,Leans Commuter Zone,41.96,-87.75,41.96,-87.75,41.96,-87.752
41.783,-87.608,26.54,30.38,33.8,9.28,23.28,76.72,38.13,43.33,18.53,37338,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.28,-8.579999999999998,11.970000000000002,-4.629999999999999,301,Mixed/Other,41.78,-87.61,41.785000000000004,-87.61,41.784,-87.608
41.929,-87.798,34.15,24.93,16.96,23.95,28.47,71.53,18.27,58.74,22.99,82358,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.6099999999999994,-3.390000000000001,-7.89,-4.63,302,Commuter Zone,41.93,-87.8,41.93,-87.8,41.928000000000004,-87.8
41.991,-87.657,31.71,26.86,25.98,15.46,33.58,66.42,21.43,51.8,26.77,54598,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.099999999999998,1.7199999999999989,-4.73,-4.703333333333333,303,Leans Commuter Zone,41.99,-87.66,41.99,-87.655,41.992,-87.656
42.005,-87.663,33.76,24.6,23.42,18.22,35.75,64.25,16.43,45.05,38.52,35172,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.34,3.890000000000001,-9.73,-4.726666666666667,304,Leans Commuter Zone,42.0,-87.66,42.005,-87.665,42.004,-87.664
42.016,-87.667,34.11,27.18,20.33,18.38,30.08,69.92,21.94,43.66,34.4,60153,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.18,-1.7800000000000011,-4.219999999999999,-4.726666666666667,304,Commuter Zone,42.02,-87.67,42.015,-87.665,42.016,-87.668
41.879,-87.685,23.37,37.09,31.96,7.57,30.32,69.68,32.45,55.79,11.75,12846,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.99,-1.5399999999999991,6.290000000000003,-4.746666666666664,306,Mixed/Other,41.88,-87.68,41.88,-87.685,41.88,-87.684
41.956,-87.713,34.69,23.62,22.81,18.88,37.42,62.58,13.74,68.89,17.37,16510,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.68,5.560000000000001,-12.42,-4.846666666666666,307,Leans Commuter Zone,41.96,-87.71,41.955,-87.715,41.956,-87.712
41.776,-87.667,29.6,26.45,18.73,25.22,27.62,72.38,17.18,55.82,27.0,375647,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.34,-4.239999999999998,-8.98,-4.853333333333333,308,Commuter Zone,41.78,-87.67,41.775,-87.665,41.776,-87.668
41.96,-87.702,30.12,24.78,27.79,17.31,36.31,63.69,16.37,68.84,14.79,22930,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.25,4.450000000000003,-9.79,-4.863333333333332,309,Leans Commuter Zone,41.96,-87.7,41.96,-87.7,41.96,-87.70400000000001
41.95,-87.731,19.67,26.68,35.4,18.25,37.85,62.15,13.51,72.4,14.1,25327,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.309999999999999,5.990000000000002,-12.65,-4.989999999999999,310,Leans Commuter Zone,41.95,-87.73,41.95,-87.73,41.952,-87.732
41.957,-87.723,28.44,26.31,24.81,20.44,34.5,65.5,14.59,63.04,22.37,38614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.1199999999999966,2.640000000000001,-11.57,-5.016666666666666,311,Leans Commuter Zone,41.96,-87.72,41.955,-87.72500000000001,41.956,-87.724
41.957,-87.731,29.74,24.85,25.13,20.28,37.41,62.59,11.81,65.34,22.85,26420,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.279999999999998,5.549999999999997,-14.35,-5.0266666666666655,312,Leans Commuter Zone,41.96,-87.73,41.955,-87.73,41.956,-87.732
41.993,-87.657,30.96,27.93,25.0,16.11,34.16,65.84,19.16,52.38,28.47,38060,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.45,2.2999999999999967,-7.0,-5.050000000000001,313,Leans Commuter Zone,41.99,-87.66,41.995,-87.655,41.992,-87.656
41.95,-87.723,20.35,26.05,34.95,18.65,36.3,63.7,14.32,70.35,15.33,15284,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.91,4.439999999999998,-11.84,-5.103333333333334,314,Leans Commuter Zone,41.95,-87.72,41.95,-87.72500000000001,41.952,-87.724
41.95,-87.702,27.96,25.98,27.82,18.25,35.72,64.28,15.14,70.75,14.11,45747,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.309999999999999,3.86,-11.02,-5.156666666666665,315,Leans Commuter Zone,41.95,-87.7,41.95,-87.7,41.952,-87.70400000000001
41.947,-87.806,33.12,25.95,17.63,23.3,28.8,71.2,17.0,56.97,26.03,246010,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.259999999999998,-3.0599999999999987,-9.16,-5.159999999999999,316,Commuter Zone,41.95,-87.81,41.945,-87.805,41.948,-87.808
41.985,-87.658,34.73,27.24,21.53,16.5,34.21,65.79,18.37,56.37,25.26,22271,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.06,2.3500000000000014,-7.789999999999998,-5.166666666666665,317,Leans Commuter Zone,41.98,-87.66,41.985,-87.66,41.984,-87.656
41.802,-87.632,12.62,30.01,39.16,18.22,28.35,71.65,22.48,66.91,10.61,22219,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.34,-3.509999999999998,-3.68,-5.176666666666666,318,Commuter Zone,41.8,-87.63,41.800000000000004,-87.63,41.800000000000004,-87.632
41.935,-87.635,16.74,32.33,39.39,11.54,35.64,64.36,21.86,68.47,9.67,29997,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.02,3.7800000000000007,-4.300000000000001,-5.18,319,Leans Commuter Zone,41.94,-87.64,41.935,-87.635,41.936,-87.636
41.806,-87.587,31.03,26.98,27.89,14.09,28.13,71.87,26.73,48.76,24.51,102769,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.47,-3.73,0.5700000000000002,-5.21,320,Leans Commuter Zone,41.81,-87.59,41.805,-87.58500000000001,41.808,-87.58800000000001
41.989,-87.657,31.3,26.78,26.19,15.73,36.77,63.23,16.39,56.86,26.75,34912,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.829999999999998,4.910000000000004,-9.77,-5.229999999999998,321,Leans Commuter Zone,41.99,-87.66,41.99,-87.655,41.988,-87.656
41.97,-87.713,32.78,28.34,20.82,18.06,33.99,66.01,16.71,58.18,25.11,32430,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.5,2.1300000000000026,-9.45,-5.2733333333333325,322,Leans Commuter Zone,41.97,-87.71,41.97,-87.715,41.968,-87.712
41.792,-87.611,30.07,30.13,23.06,16.73,29.46,70.54,22.52,53.19,24.29,24609,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.829999999999998,-2.3999999999999986,-3.640000000000001,-5.289999999999999,323,Commuter Zone,41.79,-87.61,41.79,-87.61,41.792,-87.612
41.73,-87.573,29.63,27.06,18.98,24.32,27.54,72.46,16.76,49.37,33.87,129422,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.2399999999999984,-4.32,-9.399999999999999,-5.32,324,Commuter Zone,41.73,-87.57,41.730000000000004,-87.575,41.728,-87.572
41.69,-87.669,27.44,28.31,20.02,24.23,28.63,71.37,15.45,48.7,35.85,209301,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.3299999999999983,-3.2300000000000004,-10.71,-5.423333333333333,325,Commuter Zone,41.69,-87.67,41.69,-87.67,41.688,-87.668
41.713,-87.675,26.6,28.62,21.13,23.65,29.57,70.43,14.93,49.49,35.59,135060,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.91,-2.289999999999999,-11.23,-5.476666666666667,326,Commuter Zone,41.71,-87.68,41.715,-87.675,41.712,-87.676
41.973,-87.65,28.93,27.49,27.42,16.16,33.24,66.76,18.73,61.92,19.34,106997,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.4,1.3800000000000026,-7.43,-5.483333333333332,327,Leans Commuter Zone,41.97,-87.65,41.975,-87.65,41.972,-87.648
42.016,-87.687,42.86,29.53,15.88,11.73,27.15,72.85,29.17,47.59,23.24,22827,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.829999999999998,-4.710000000000001,3.0100000000000016,-5.509999999999999,328,Leans Commuter Zone,42.02,-87.69,42.015,-87.685,42.016,-87.688
41.919,-87.721,34.45,25.22,23.15,17.19,34.13,65.87,16.61,71.37,12.02,9676,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.369999999999997,2.270000000000003,-9.55,-5.549999999999998,329,Leans Commuter Zone,41.92,-87.72,41.92,-87.72,41.92,-87.72
41.717,-87.649,29.61,26.64,19.05,24.7,28.52,71.48,14.68,53.13,32.18,265667,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.8599999999999997,-3.34,-11.48,-5.56,330,Commuter Zone,41.72,-87.65,41.715,-87.65,41.716,-87.648
42.005,-87.659,24.22,30.3,26.68,18.8,31.8,68.2,17.2,45.85,36.95,65617,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.759999999999998,-0.0599999999999987,-8.96,-5.593333333333333,331,Commuter Zone,42.0,-87.66,42.005,-87.66,42.004,-87.66
41.908,-87.744,14.03,42.11,28.95,14.91,27.84,72.16,24.94,64.05,11.02,14841,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.65,-4.02,-1.2199999999999989,-5.629999999999999,332,Commuter Zone,41.91,-87.74,41.910000000000004,-87.745,41.908,-87.744
42.009,-87.673,33.38,32.78,20.97,12.88,31.52,68.48,23.25,42.88,33.87,64358,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.679999999999998,-0.3399999999999998,-2.91,-5.6433333333333335,333,Commuter Zone,42.01,-87.67,42.01,-87.675,42.008,-87.672
41.841,-87.661,38.93,19.34,23.85,17.89,34.22,65.78,15.49,68.62,15.89,8878,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.669999999999998,2.3599999999999994,-10.67,-5.659999999999999,334,Leans Commuter Zone,41.84,-87.66,41.84,-87.66,41.84,-87.66
41.78,-87.769,33.27,26.41,15.6,24.72,28.27,71.73,14.58,54.05,31.37,138359,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.84,-3.59,-11.58,-5.669999999999999,335,Commuter Zone,41.78,-87.77,41.78,-87.77,41.78,-87.768
41.769,-87.629,24.89,33.61,21.02,20.48,23.86,76.14,23.07,54.99,21.94,19055,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.079999999999998,-8.0,-3.09,-5.723333333333333,336,Commuter Zone,41.77,-87.63,41.77,-87.63,41.768,-87.628
41.755,-87.6,32.54,38.29,15.76,13.41,34.77,65.23,19.06,47.63,33.31,14387,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.15,2.910000000000004,-7.100000000000001,-5.779999999999999,337,Leans Commuter Zone,41.76,-87.6,41.755,-87.60000000000001,41.756,-87.60000000000001
41.691,-87.57,28.4,25.87,17.84,27.9,26.62,73.38,12.5,50.01,37.49,130722,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.34,-5.239999999999998,-13.66,-5.853333333333333,338,Leans Commuter Zone,41.69,-87.57,41.69,-87.57000000000001,41.692,-87.568
41.945,-87.691,12.59,34.58,30.58,22.25,28.68,71.32,16.0,74.28,9.72,79924,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.31,-3.18,-10.16,-5.883333333333333,339,Commuter Zone,41.94,-87.69,41.945,-87.69,41.944,-87.69200000000001
42.001,-87.684,35.22,34.38,18.05,12.35,28.11,71.89,26.15,47.17,26.68,49457,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.21,-3.75,-0.0100000000000015,-5.990000000000001,340,Commuter Zone,42.0,-87.68,42.0,-87.685,42.0,-87.684
41.707,-87.535,32.84,28.48,18.29,20.4,27.2,72.8,18.84,40.38,40.78,64767,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.16,-4.66,-7.32,-6.046666666666666,341,Commuter Zone,41.71,-87.54,41.705,-87.535,41.708,-87.536
41.674,-87.636,30.78,26.13,18.34,24.75,28.49,71.51,13.12,47.32,39.56,270652,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.8099999999999987,-3.370000000000001,-13.04,-6.073333333333332,342,Commuter Zone,41.67,-87.64,41.675000000000004,-87.635,41.672000000000004,-87.636
41.965,-87.703,30.48,24.92,27.82,16.78,34.62,65.38,14.96,63.0,22.04,49808,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.779999999999998,2.759999999999998,-11.2,-6.073333333333332,342,Leans Commuter Zone,41.96,-87.7,41.965,-87.705,41.964,-87.70400000000001
41.985,-87.654,31.0,28.99,27.15,12.86,37.88,62.12,15.35,59.73,24.91,35971,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.7,6.020000000000003,-10.81,-6.163333333333331,344,Leans Commuter Zone,41.98,-87.65,41.985,-87.655,41.984,-87.656
41.756,-87.584,28.91,37.33,22.49,11.27,23.81,76.19,30.87,41.4,27.73,55582,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.29,-8.05,4.710000000000001,-6.21,345,Leans Commuter Zone,41.76,-87.58,41.755,-87.58500000000001,41.756,-87.584
41.833,-87.654,26.05,25.38,26.22,22.35,34.17,65.83,9.42,70.58,20.0,45900,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.209999999999996,2.3100000000000023,-16.740000000000002,-6.213333333333332,346,Leans Commuter Zone,41.83,-87.65,41.835,-87.655,41.832,-87.656
41.997,-87.657,26.4,32.22,22.5,18.88,35.69,64.31,11.33,47.34,41.33,21442,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.68,3.8299999999999983,-14.83,-6.226666666666667,347,Leans Commuter Zone,42.0,-87.66,41.995,-87.655,41.996,-87.656
